"","Junction","Vehicles","day","month","year","hour","weekday_num","workday","weekend","hour_inc"
"11289",1,46,"13","02","2017","08","1",1,0,11289
"11290",1,57,"13","02","2017","09","1",1,0,11290
"11291",1,85,"13","02","2017","10","1",1,0,11291
"11292",1,96,"13","02","2017","11","1",1,0,11292
"11293",1,88,"13","02","2017","12","1",1,0,11293
"11294",1,80,"13","02","2017","13","1",1,0,11294
"11295",1,143,"13","02","2017","14","1",1,0,11295
"11296",1,134,"13","02","2017","15","1",1,0,11296
"11297",1,134,"13","02","2017","16","1",1,0,11297
"11298",1,135,"13","02","2017","17","1",1,0,11298
"11299",1,141,"13","02","2017","18","1",1,0,11299
"11300",1,156,"13","02","2017","19","1",1,0,11300
"11301",1,110,"13","02","2017","20","1",1,0,11301
"11302",1,96,"13","02","2017","21","1",1,0,11302
"11303",1,85,"13","02","2017","22","1",1,0,11303
"11304",1,76,"13","02","2017","23","1",1,0,11304
"11305",1,67,"14","02","2017","00","2",1,0,11305
"11306",1,59,"14","02","2017","01","2",1,0,11306
"11307",1,53,"14","02","2017","02","2",1,0,11307
"11308",1,48,"14","02","2017","03","2",1,0,11308
"11309",1,41,"14","02","2017","04","2",1,0,11309
"11310",1,39,"14","02","2017","05","2",1,0,11310
"11311",1,35,"14","02","2017","06","2",1,0,11311
"11312",1,44,"14","02","2017","07","2",1,0,11312
"11313",1,46,"14","02","2017","08","2",1,0,11313
"11314",1,55,"14","02","2017","09","2",1,0,11314
"11315",1,71,"14","02","2017","10","2",1,0,11315
"11316",1,76,"14","02","2017","11","2",1,0,11316
"11317",1,76,"14","02","2017","12","2",1,0,11317
"11318",1,67,"14","02","2017","13","2",1,0,11318
"11319",1,80,"14","02","2017","14","2",1,0,11319
"11320",1,79,"14","02","2017","15","2",1,0,11320
"11321",1,75,"14","02","2017","16","2",1,0,11321
"11322",1,77,"14","02","2017","17","2",1,0,11322
"11323",1,73,"14","02","2017","18","2",1,0,11323
"11324",1,80,"14","02","2017","19","2",1,0,11324
"11325",1,79,"14","02","2017","20","2",1,0,11325
"11326",1,73,"14","02","2017","21","2",1,0,11326
"11327",1,76,"14","02","2017","22","2",1,0,11327
"11328",1,65,"14","02","2017","23","2",1,0,11328
"11329",1,68,"15","02","2017","00","3",1,0,11329
"11330",1,56,"15","02","2017","01","3",1,0,11330
"11331",1,50,"15","02","2017","02","3",1,0,11331
"11332",1,47,"15","02","2017","03","3",1,0,11332
"11333",1,37,"15","02","2017","04","3",1,0,11333
"11334",1,35,"15","02","2017","05","3",1,0,11334
"11335",1,34,"15","02","2017","06","3",1,0,11335
"11336",1,42,"15","02","2017","07","3",1,0,11336
"11337",1,45,"15","02","2017","08","3",1,0,11337
"11338",1,54,"15","02","2017","09","3",1,0,11338
"11339",1,82,"15","02","2017","10","3",1,0,11339
"11340",1,85,"15","02","2017","11","3",1,0,11340
"11341",1,86,"15","02","2017","12","3",1,0,11341
"11342",1,75,"15","02","2017","13","3",1,0,11342
"11343",1,82,"15","02","2017","14","3",1,0,11343
"11344",1,85,"15","02","2017","15","3",1,0,11344
"11345",1,77,"15","02","2017","16","3",1,0,11345
"11346",1,73,"15","02","2017","17","3",1,0,11346
"11347",1,79,"15","02","2017","18","3",1,0,11347
"11348",1,82,"15","02","2017","19","3",1,0,11348
"11349",1,83,"15","02","2017","20","3",1,0,11349
"11350",1,83,"15","02","2017","21","3",1,0,11350
"11351",1,82,"15","02","2017","22","3",1,0,11351
"11352",1,73,"15","02","2017","23","3",1,0,11352
"11353",1,69,"16","02","2017","00","4",1,0,11353
"11354",1,55,"16","02","2017","01","4",1,0,11354
"11355",1,53,"16","02","2017","02","4",1,0,11355
"11356",1,47,"16","02","2017","03","4",1,0,11356
"11357",1,38,"16","02","2017","04","4",1,0,11357
"11358",1,39,"16","02","2017","05","4",1,0,11358
"11359",1,42,"16","02","2017","06","4",1,0,11359
"11360",1,46,"16","02","2017","07","4",1,0,11360
"11361",1,48,"16","02","2017","08","4",1,0,11361
"11362",1,57,"16","02","2017","09","4",1,0,11362
"11363",1,67,"16","02","2017","10","4",1,0,11363
"11364",1,81,"16","02","2017","11","4",1,0,11364
"11365",1,76,"16","02","2017","12","4",1,0,11365
"11366",1,70,"16","02","2017","13","4",1,0,11366
"11367",1,79,"16","02","2017","14","4",1,0,11367
"11368",1,80,"16","02","2017","15","4",1,0,11368
"11369",1,74,"16","02","2017","16","4",1,0,11369
"11370",1,69,"16","02","2017","17","4",1,0,11370
"11371",1,68,"16","02","2017","18","4",1,0,11371
"11372",1,81,"16","02","2017","19","4",1,0,11372
"11373",1,84,"16","02","2017","20","4",1,0,11373
"11374",1,86,"16","02","2017","21","4",1,0,11374
"11375",1,79,"16","02","2017","22","4",1,0,11375
"11376",1,73,"16","02","2017","23","4",1,0,11376
"11377",1,67,"17","02","2017","00","5",1,0,11377
"11378",1,56,"17","02","2017","01","5",1,0,11378
"11379",1,51,"17","02","2017","02","5",1,0,11379
"11380",1,47,"17","02","2017","03","5",1,0,11380
"11381",1,41,"17","02","2017","04","5",1,0,11381
"11382",1,32,"17","02","2017","05","5",1,0,11382
"11383",1,37,"17","02","2017","06","5",1,0,11383
"11384",1,46,"17","02","2017","07","5",1,0,11384
"11385",1,42,"17","02","2017","08","5",1,0,11385
"11386",1,50,"17","02","2017","09","5",1,0,11386
"11387",1,62,"17","02","2017","10","5",1,0,11387
"11388",1,72,"17","02","2017","11","5",1,0,11388
"11389",1,80,"17","02","2017","12","5",1,0,11389
"11390",1,71,"17","02","2017","13","5",1,0,11390
"11391",1,72,"17","02","2017","14","5",1,0,11391
"11392",1,71,"17","02","2017","15","5",1,0,11392
"11393",1,67,"17","02","2017","16","5",1,0,11393
"11394",1,67,"17","02","2017","17","5",1,0,11394
"11395",1,76,"17","02","2017","18","5",1,0,11395
"11396",1,79,"17","02","2017","19","5",1,0,11396
"11397",1,82,"17","02","2017","20","5",1,0,11397
"11398",1,79,"17","02","2017","21","5",1,0,11398
"11399",1,67,"17","02","2017","22","5",1,0,11399
"11400",1,67,"17","02","2017","23","5",1,0,11400
"11401",1,60,"18","02","2017","00","6",0,1,11401
"11402",1,54,"18","02","2017","01","6",0,1,11402
"11403",1,47,"18","02","2017","02","6",0,1,11403
"11404",1,42,"18","02","2017","03","6",0,1,11404
"11405",1,35,"18","02","2017","04","6",0,1,11405
"11406",1,33,"18","02","2017","05","6",0,1,11406
"11407",1,33,"18","02","2017","06","6",0,1,11407
"11408",1,33,"18","02","2017","07","6",0,1,11408
"11409",1,42,"18","02","2017","08","6",0,1,11409
"11410",1,41,"18","02","2017","09","6",0,1,11410
"11411",1,69,"18","02","2017","10","6",0,1,11411
"11412",1,64,"18","02","2017","11","6",0,1,11412
"11413",1,57,"18","02","2017","12","6",0,1,11413
"11414",1,55,"18","02","2017","13","6",0,1,11414
"11415",1,53,"18","02","2017","14","6",0,1,11415
"11416",1,53,"18","02","2017","15","6",0,1,11416
"11417",1,49,"18","02","2017","16","6",0,1,11417
"11418",1,54,"18","02","2017","17","6",0,1,11418
"11419",1,55,"18","02","2017","18","6",0,1,11419
"11420",1,59,"18","02","2017","19","6",0,1,11420
"11421",1,63,"18","02","2017","20","6",0,1,11421
"11422",1,59,"18","02","2017","21","6",0,1,11422
"11423",1,57,"18","02","2017","22","6",0,1,11423
"11424",1,59,"18","02","2017","23","6",0,1,11424
"11425",1,55,"19","02","2017","00","7",0,1,11425
"11426",1,44,"19","02","2017","01","7",0,1,11426
"11427",1,36,"19","02","2017","02","7",0,1,11427
"11428",1,37,"19","02","2017","03","7",0,1,11428
"11429",1,31,"19","02","2017","04","7",0,1,11429
"11430",1,29,"19","02","2017","05","7",0,1,11430
"11431",1,31,"19","02","2017","06","7",0,1,11431
"11432",1,31,"19","02","2017","07","7",0,1,11432
"11433",1,35,"19","02","2017","08","7",0,1,11433
"11434",1,45,"19","02","2017","09","7",0,1,11434
"11435",1,52,"19","02","2017","10","7",0,1,11435
"11436",1,46,"19","02","2017","11","7",0,1,11436
"11437",1,49,"19","02","2017","12","7",0,1,11437
"11438",1,49,"19","02","2017","13","7",0,1,11438
"11439",1,44,"19","02","2017","14","7",0,1,11439
"11440",1,45,"19","02","2017","15","7",0,1,11440
"11441",1,46,"19","02","2017","16","7",0,1,11441
"11442",1,50,"19","02","2017","17","7",0,1,11442
"11443",1,52,"19","02","2017","18","7",0,1,11443
"11444",1,61,"19","02","2017","19","7",0,1,11444
"11445",1,57,"19","02","2017","20","7",0,1,11445
"11446",1,61,"19","02","2017","21","7",0,1,11446
"11447",1,62,"19","02","2017","22","7",0,1,11447
"11448",1,59,"19","02","2017","23","7",0,1,11448
"11449",1,50,"20","02","2017","00","1",1,0,11449
"11450",1,42,"20","02","2017","01","1",1,0,11450
"11451",1,46,"20","02","2017","02","1",1,0,11451
"11452",1,39,"20","02","2017","03","1",1,0,11452
"11453",1,35,"20","02","2017","04","1",1,0,11453
"11454",1,36,"20","02","2017","05","1",1,0,11454
"11455",1,41,"20","02","2017","06","1",1,0,11455
"11456",1,47,"20","02","2017","07","1",1,0,11456
"11457",1,46,"20","02","2017","08","1",1,0,11457
"11458",1,61,"20","02","2017","09","1",1,0,11458
"11459",1,72,"20","02","2017","10","1",1,0,11459
"11460",1,84,"20","02","2017","11","1",1,0,11460
"11461",1,102,"20","02","2017","12","1",1,0,11461
"11462",1,88,"20","02","2017","13","1",1,0,11462
"11463",1,99,"20","02","2017","14","1",1,0,11463
"11464",1,103,"20","02","2017","15","1",1,0,11464
"11465",1,89,"20","02","2017","16","1",1,0,11465
"11466",1,86,"20","02","2017","17","1",1,0,11466
"11467",1,90,"20","02","2017","18","1",1,0,11467
"11468",1,98,"20","02","2017","19","1",1,0,11468
"11469",1,95,"20","02","2017","20","1",1,0,11469
"11470",1,94,"20","02","2017","21","1",1,0,11470
"11471",1,90,"20","02","2017","22","1",1,0,11471
"11472",1,81,"20","02","2017","23","1",1,0,11472
"11473",1,67,"21","02","2017","00","2",1,0,11473
"11474",1,60,"21","02","2017","01","2",1,0,11474
"11475",1,52,"21","02","2017","02","2",1,0,11475
"11476",1,52,"21","02","2017","03","2",1,0,11476
"11477",1,45,"21","02","2017","04","2",1,0,11477
"11478",1,42,"21","02","2017","05","2",1,0,11478
"11479",1,43,"21","02","2017","06","2",1,0,11479
"11480",1,48,"21","02","2017","07","2",1,0,11480
"11481",1,54,"21","02","2017","08","2",1,0,11481
"11482",1,64,"21","02","2017","09","2",1,0,11482
"11483",1,78,"21","02","2017","10","2",1,0,11483
"11484",1,93,"21","02","2017","11","2",1,0,11484
"11485",1,92,"21","02","2017","12","2",1,0,11485
"11486",1,76,"21","02","2017","13","2",1,0,11486
"11487",1,91,"21","02","2017","14","2",1,0,11487
"11488",1,90,"21","02","2017","15","2",1,0,11488
"11489",1,87,"21","02","2017","16","2",1,0,11489
"11490",1,83,"21","02","2017","17","2",1,0,11490
"11491",1,81,"21","02","2017","18","2",1,0,11491
"11492",1,89,"21","02","2017","19","2",1,0,11492
"11493",1,90,"21","02","2017","20","2",1,0,11493
"11494",1,90,"21","02","2017","21","2",1,0,11494
"11495",1,85,"21","02","2017","22","2",1,0,11495
"11496",1,81,"21","02","2017","23","2",1,0,11496
"11497",1,75,"22","02","2017","00","3",1,0,11497
"11498",1,62,"22","02","2017","01","3",1,0,11498
"11499",1,56,"22","02","2017","02","3",1,0,11499
"11500",1,55,"22","02","2017","03","3",1,0,11500
"11501",1,42,"22","02","2017","04","3",1,0,11501
"11502",1,38,"22","02","2017","05","3",1,0,11502
"11503",1,43,"22","02","2017","06","3",1,0,11503
"11504",1,47,"22","02","2017","07","3",1,0,11504
"11505",1,50,"22","02","2017","08","3",1,0,11505
"11506",1,61,"22","02","2017","09","3",1,0,11506
"11507",1,71,"22","02","2017","10","3",1,0,11507
"11508",1,80,"22","02","2017","11","3",1,0,11508
"11509",1,85,"22","02","2017","12","3",1,0,11509
"11510",1,72,"22","02","2017","13","3",1,0,11510
"11511",1,86,"22","02","2017","14","3",1,0,11511
"11512",1,85,"22","02","2017","15","3",1,0,11512
"11513",1,77,"22","02","2017","16","3",1,0,11513
"11514",1,72,"22","02","2017","17","3",1,0,11514
"11515",1,78,"22","02","2017","18","3",1,0,11515
"11516",1,91,"22","02","2017","19","3",1,0,11516
"11517",1,88,"22","02","2017","20","3",1,0,11517
"11518",1,87,"22","02","2017","21","3",1,0,11518
"11519",1,84,"22","02","2017","22","3",1,0,11519
"11520",1,77,"22","02","2017","23","3",1,0,11520
"11521",1,72,"23","02","2017","00","4",1,0,11521
"11522",1,57,"23","02","2017","01","4",1,0,11522
"11523",1,51,"23","02","2017","02","4",1,0,11523
"11524",1,55,"23","02","2017","03","4",1,0,11524
"11525",1,47,"23","02","2017","04","4",1,0,11525
"11526",1,41,"23","02","2017","05","4",1,0,11526
"11527",1,46,"23","02","2017","06","4",1,0,11527
"11528",1,47,"23","02","2017","07","4",1,0,11528
"11529",1,52,"23","02","2017","08","4",1,0,11529
"11530",1,63,"23","02","2017","09","4",1,0,11530
"11531",1,84,"23","02","2017","10","4",1,0,11531
"11532",1,84,"23","02","2017","11","4",1,0,11532
"11533",1,91,"23","02","2017","12","4",1,0,11533
"11534",1,78,"23","02","2017","13","4",1,0,11534
"11535",1,132,"23","02","2017","14","4",1,0,11535
"11536",1,124,"23","02","2017","15","4",1,0,11536
"11537",1,113,"23","02","2017","16","4",1,0,11537
"11538",1,109,"23","02","2017","17","4",1,0,11538
"11539",1,115,"23","02","2017","18","4",1,0,11539
"11540",1,124,"23","02","2017","19","4",1,0,11540
"11541",1,94,"23","02","2017","20","4",1,0,11541
"11542",1,84,"23","02","2017","21","4",1,0,11542
"11543",1,85,"23","02","2017","22","4",1,0,11543
"11544",1,73,"23","02","2017","23","4",1,0,11544
"11545",1,65,"24","02","2017","00","5",1,0,11545
"11546",1,64,"24","02","2017","01","5",1,0,11546
"11547",1,60,"24","02","2017","02","5",1,0,11547
"11548",1,51,"24","02","2017","03","5",1,0,11548
"11549",1,45,"24","02","2017","04","5",1,0,11549
"11550",1,43,"24","02","2017","05","5",1,0,11550
"11551",1,43,"24","02","2017","06","5",1,0,11551
"11552",1,45,"24","02","2017","07","5",1,0,11552
"11553",1,46,"24","02","2017","08","5",1,0,11553
"11554",1,60,"24","02","2017","09","5",1,0,11554
"11555",1,67,"24","02","2017","10","5",1,0,11555
"11556",1,75,"24","02","2017","11","5",1,0,11556
"11557",1,73,"24","02","2017","12","5",1,0,11557
"11558",1,73,"24","02","2017","13","5",1,0,11558
"11559",1,74,"24","02","2017","14","5",1,0,11559
"11560",1,77,"24","02","2017","15","5",1,0,11560
"11561",1,70,"24","02","2017","16","5",1,0,11561
"11562",1,70,"24","02","2017","17","5",1,0,11562
"11563",1,66,"24","02","2017","18","5",1,0,11563
"11564",1,74,"24","02","2017","19","5",1,0,11564
"11565",1,78,"24","02","2017","20","5",1,0,11565
"11566",1,76,"24","02","2017","21","5",1,0,11566
"11567",1,71,"24","02","2017","22","5",1,0,11567
"11568",1,68,"24","02","2017","23","5",1,0,11568
"11569",1,60,"25","02","2017","00","6",0,1,11569
"11570",1,54,"25","02","2017","01","6",0,1,11570
"11571",1,46,"25","02","2017","02","6",0,1,11571
"11572",1,44,"25","02","2017","03","6",0,1,11572
"11573",1,35,"25","02","2017","04","6",0,1,11573
"11574",1,30,"25","02","2017","05","6",0,1,11574
"11575",1,31,"25","02","2017","06","6",0,1,11575
"11576",1,30,"25","02","2017","07","6",0,1,11576
"11577",1,36,"25","02","2017","08","6",0,1,11577
"11578",1,40,"25","02","2017","09","6",0,1,11578
"11579",1,47,"25","02","2017","10","6",0,1,11579
"11580",1,51,"25","02","2017","11","6",0,1,11580
"11581",1,50,"25","02","2017","12","6",0,1,11581
"11582",1,45,"25","02","2017","13","6",0,1,11582
"11583",1,46,"25","02","2017","14","6",0,1,11583
"11584",1,52,"25","02","2017","15","6",0,1,11584
"11585",1,49,"25","02","2017","16","6",0,1,11585
"11586",1,48,"25","02","2017","17","6",0,1,11586
"11587",1,55,"25","02","2017","18","6",0,1,11587
"11588",1,57,"25","02","2017","19","6",0,1,11588
"11589",1,60,"25","02","2017","20","6",0,1,11589
"11590",1,60,"25","02","2017","21","6",0,1,11590
"11591",1,60,"25","02","2017","22","6",0,1,11591
"11592",1,56,"25","02","2017","23","6",0,1,11592
"11593",1,52,"26","02","2017","00","7",0,1,11593
"11594",1,42,"26","02","2017","01","7",0,1,11594
"11595",1,36,"26","02","2017","02","7",0,1,11595
"11596",1,37,"26","02","2017","03","7",0,1,11596
"11597",1,33,"26","02","2017","04","7",0,1,11597
"11598",1,31,"26","02","2017","05","7",0,1,11598
"11599",1,27,"26","02","2017","06","7",0,1,11599
"11600",1,33,"26","02","2017","07","7",0,1,11600
"11601",1,36,"26","02","2017","08","7",0,1,11601
"11602",1,39,"26","02","2017","09","7",0,1,11602
"11603",1,49,"26","02","2017","10","7",0,1,11603
"11604",1,49,"26","02","2017","11","7",0,1,11604
"11605",1,50,"26","02","2017","12","7",0,1,11605
"11606",1,50,"26","02","2017","13","7",0,1,11606
"11607",1,48,"26","02","2017","14","7",0,1,11607
"11608",1,50,"26","02","2017","15","7",0,1,11608
"11609",1,51,"26","02","2017","16","7",0,1,11609
"11610",1,44,"26","02","2017","17","7",0,1,11610
"11611",1,51,"26","02","2017","18","7",0,1,11611
"11612",1,57,"26","02","2017","19","7",0,1,11612
"11613",1,60,"26","02","2017","20","7",0,1,11613
"11614",1,63,"26","02","2017","21","7",0,1,11614
"11615",1,58,"26","02","2017","22","7",0,1,11615
"11616",1,56,"26","02","2017","23","7",0,1,11616
"11617",1,56,"27","02","2017","00","1",1,0,11617
"11618",1,45,"27","02","2017","01","1",1,0,11618
"11619",1,38,"27","02","2017","02","1",1,0,11619
"11620",1,36,"27","02","2017","03","1",1,0,11620
"11621",1,38,"27","02","2017","04","1",1,0,11621
"11622",1,35,"27","02","2017","05","1",1,0,11622
"11623",1,40,"27","02","2017","06","1",1,0,11623
"11624",1,44,"27","02","2017","07","1",1,0,11624
"11625",1,49,"27","02","2017","08","1",1,0,11625
"11626",1,59,"27","02","2017","09","1",1,0,11626
"11627",1,72,"27","02","2017","10","1",1,0,11627
"11628",1,75,"27","02","2017","11","1",1,0,11628
"11629",1,81,"27","02","2017","12","1",1,0,11629
"11630",1,77,"27","02","2017","13","1",1,0,11630
"11631",1,81,"27","02","2017","14","1",1,0,11631
"11632",1,80,"27","02","2017","15","1",1,0,11632
"11633",1,78,"27","02","2017","16","1",1,0,11633
"11634",1,74,"27","02","2017","17","1",1,0,11634
"11635",1,76,"27","02","2017","18","1",1,0,11635
"11636",1,80,"27","02","2017","19","1",1,0,11636
"11637",1,85,"27","02","2017","20","1",1,0,11637
"11638",1,85,"27","02","2017","21","1",1,0,11638
"11639",1,82,"27","02","2017","22","1",1,0,11639
"11640",1,75,"27","02","2017","23","1",1,0,11640
"11641",1,69,"28","02","2017","00","2",1,0,11641
"11642",1,60,"28","02","2017","01","2",1,0,11642
"11643",1,54,"28","02","2017","02","2",1,0,11643
"11644",1,50,"28","02","2017","03","2",1,0,11644
"11645",1,41,"28","02","2017","04","2",1,0,11645
"11646",1,39,"28","02","2017","05","2",1,0,11646
"11647",1,41,"28","02","2017","06","2",1,0,11647
"11648",1,48,"28","02","2017","07","2",1,0,11648
"11649",1,49,"28","02","2017","08","2",1,0,11649
"11650",1,57,"28","02","2017","09","2",1,0,11650
"11651",1,101,"28","02","2017","10","2",1,0,11651
"11652",1,94,"28","02","2017","11","2",1,0,11652
"11653",1,87,"28","02","2017","12","2",1,0,11653
"11654",1,81,"28","02","2017","13","2",1,0,11654
"11655",1,84,"28","02","2017","14","2",1,0,11655
"11656",1,86,"28","02","2017","15","2",1,0,11656
"11657",1,84,"28","02","2017","16","2",1,0,11657
"11658",1,79,"28","02","2017","17","2",1,0,11658
"11659",1,82,"28","02","2017","18","2",1,0,11659
"11660",1,88,"28","02","2017","19","2",1,0,11660
"11661",1,84,"28","02","2017","20","2",1,0,11661
"11662",1,87,"28","02","2017","21","2",1,0,11662
"11663",1,82,"28","02","2017","22","2",1,0,11663
"11664",1,81,"28","02","2017","23","2",1,0,11664
"11665",1,75,"01","03","2017","00","3",1,0,11665
"11666",1,57,"01","03","2017","01","3",1,0,11666
"11667",1,58,"01","03","2017","02","3",1,0,11667
"11668",1,50,"01","03","2017","03","3",1,0,11668
"11669",1,42,"01","03","2017","04","3",1,0,11669
"11670",1,39,"01","03","2017","05","3",1,0,11670
"11671",1,43,"01","03","2017","06","3",1,0,11671
"11672",1,43,"01","03","2017","07","3",1,0,11672
"11673",1,50,"01","03","2017","08","3",1,0,11673
"11674",1,60,"01","03","2017","09","3",1,0,11674
"11675",1,74,"01","03","2017","10","3",1,0,11675
"11676",1,84,"01","03","2017","11","3",1,0,11676
"11677",1,87,"01","03","2017","12","3",1,0,11677
"11678",1,78,"01","03","2017","13","3",1,0,11678
"11679",1,82,"01","03","2017","14","3",1,0,11679
"11680",1,85,"01","03","2017","15","3",1,0,11680
"11681",1,81,"01","03","2017","16","3",1,0,11681
"11682",1,73,"01","03","2017","17","3",1,0,11682
"11683",1,78,"01","03","2017","18","3",1,0,11683
"11684",1,87,"01","03","2017","19","3",1,0,11684
"11685",1,98,"01","03","2017","20","3",1,0,11685
"11686",1,88,"01","03","2017","21","3",1,0,11686
"11687",1,80,"01","03","2017","22","3",1,0,11687
"11688",1,78,"01","03","2017","23","3",1,0,11688
"11689",1,70,"02","03","2017","00","4",1,0,11689
"11690",1,54,"02","03","2017","01","4",1,0,11690
"11691",1,50,"02","03","2017","02","4",1,0,11691
"11692",1,47,"02","03","2017","03","4",1,0,11692
"11693",1,43,"02","03","2017","04","4",1,0,11693
"11694",1,39,"02","03","2017","05","4",1,0,11694
"11695",1,45,"02","03","2017","06","4",1,0,11695
"11696",1,51,"02","03","2017","07","4",1,0,11696
"11697",1,53,"02","03","2017","08","4",1,0,11697
"11698",1,59,"02","03","2017","09","4",1,0,11698
"11699",1,69,"02","03","2017","10","4",1,0,11699
"11700",1,82,"02","03","2017","11","4",1,0,11700
"11701",1,82,"02","03","2017","12","4",1,0,11701
"11702",1,72,"02","03","2017","13","4",1,0,11702
"11703",1,75,"02","03","2017","14","4",1,0,11703
"11704",1,78,"02","03","2017","15","4",1,0,11704
"11705",1,75,"02","03","2017","16","4",1,0,11705
"11706",1,73,"02","03","2017","17","4",1,0,11706
"11707",1,75,"02","03","2017","18","4",1,0,11707
"11708",1,89,"02","03","2017","19","4",1,0,11708
"11709",1,86,"02","03","2017","20","4",1,0,11709
"11710",1,80,"02","03","2017","21","4",1,0,11710
"11711",1,79,"02","03","2017","22","4",1,0,11711
"11712",1,74,"02","03","2017","23","4",1,0,11712
"11713",1,67,"03","03","2017","00","5",1,0,11713
"11714",1,56,"03","03","2017","01","5",1,0,11714
"11715",1,52,"03","03","2017","02","5",1,0,11715
"11716",1,49,"03","03","2017","03","5",1,0,11716
"11717",1,42,"03","03","2017","04","5",1,0,11717
"11718",1,34,"03","03","2017","05","5",1,0,11718
"11719",1,40,"03","03","2017","06","5",1,0,11719
"11720",1,48,"03","03","2017","07","5",1,0,11720
"11721",1,48,"03","03","2017","08","5",1,0,11721
"11722",1,54,"03","03","2017","09","5",1,0,11722
"11723",1,82,"03","03","2017","10","5",1,0,11723
"11724",1,86,"03","03","2017","11","5",1,0,11724
"11725",1,85,"03","03","2017","12","5",1,0,11725
"11726",1,73,"03","03","2017","13","5",1,0,11726
"11727",1,80,"03","03","2017","14","5",1,0,11727
"11728",1,80,"03","03","2017","15","5",1,0,11728
"11729",1,78,"03","03","2017","16","5",1,0,11729
"11730",1,70,"03","03","2017","17","5",1,0,11730
"11731",1,74,"03","03","2017","18","5",1,0,11731
"11732",1,81,"03","03","2017","19","5",1,0,11732
"11733",1,81,"03","03","2017","20","5",1,0,11733
"11734",1,82,"03","03","2017","21","5",1,0,11734
"11735",1,72,"03","03","2017","22","5",1,0,11735
"11736",1,66,"03","03","2017","23","5",1,0,11736
"11737",1,63,"04","03","2017","00","6",0,1,11737
"11738",1,54,"04","03","2017","01","6",0,1,11738
"11739",1,48,"04","03","2017","02","6",0,1,11739
"11740",1,40,"04","03","2017","03","6",0,1,11740
"11741",1,36,"04","03","2017","04","6",0,1,11741
"11742",1,33,"04","03","2017","05","6",0,1,11742
"11743",1,31,"04","03","2017","06","6",0,1,11743
"11744",1,30,"04","03","2017","07","6",0,1,11744
"11745",1,38,"04","03","2017","08","6",0,1,11745
"11746",1,42,"04","03","2017","09","6",0,1,11746
"11747",1,46,"04","03","2017","10","6",0,1,11747
"11748",1,49,"04","03","2017","11","6",0,1,11748
"11749",1,48,"04","03","2017","12","6",0,1,11749
"11750",1,45,"04","03","2017","13","6",0,1,11750
"11751",1,46,"04","03","2017","14","6",0,1,11751
"11752",1,46,"04","03","2017","15","6",0,1,11752
"11753",1,43,"04","03","2017","16","6",0,1,11753
"11754",1,42,"04","03","2017","17","6",0,1,11754
"11755",1,50,"04","03","2017","18","6",0,1,11755
"11756",1,54,"04","03","2017","19","6",0,1,11756
"11757",1,57,"04","03","2017","20","6",0,1,11757
"11758",1,62,"04","03","2017","21","6",0,1,11758
"11759",1,56,"04","03","2017","22","6",0,1,11759
"11760",1,49,"04","03","2017","23","6",0,1,11760
"11761",1,49,"05","03","2017","00","7",0,1,11761
"11762",1,44,"05","03","2017","01","7",0,1,11762
"11763",1,36,"05","03","2017","02","7",0,1,11763
"11764",1,34,"05","03","2017","03","7",0,1,11764
"11765",1,28,"05","03","2017","04","7",0,1,11765
"11766",1,29,"05","03","2017","05","7",0,1,11766
"11767",1,29,"05","03","2017","06","7",0,1,11767
"11768",1,31,"05","03","2017","07","7",0,1,11768
"11769",1,35,"05","03","2017","08","7",0,1,11769
"11770",1,39,"05","03","2017","09","7",0,1,11770
"11771",1,41,"05","03","2017","10","7",0,1,11771
"11772",1,50,"05","03","2017","11","7",0,1,11772
"11773",1,49,"05","03","2017","12","7",0,1,11773
"11774",1,45,"05","03","2017","13","7",0,1,11774
"11775",1,48,"05","03","2017","14","7",0,1,11775
"11776",1,42,"05","03","2017","15","7",0,1,11776
"11777",1,46,"05","03","2017","16","7",0,1,11777
"11778",1,48,"05","03","2017","17","7",0,1,11778
"11779",1,51,"05","03","2017","18","7",0,1,11779
"11780",1,62,"05","03","2017","19","7",0,1,11780
"11781",1,60,"05","03","2017","20","7",0,1,11781
"11782",1,66,"05","03","2017","21","7",0,1,11782
"11783",1,66,"05","03","2017","22","7",0,1,11783
"11784",1,62,"05","03","2017","23","7",0,1,11784
"11785",1,54,"06","03","2017","00","1",1,0,11785
"11786",1,45,"06","03","2017","01","1",1,0,11786
"11787",1,43,"06","03","2017","02","1",1,0,11787
"11788",1,41,"06","03","2017","03","1",1,0,11788
"11789",1,35,"06","03","2017","04","1",1,0,11789
"11790",1,32,"06","03","2017","05","1",1,0,11790
"11791",1,38,"06","03","2017","06","1",1,0,11791
"11792",1,45,"06","03","2017","07","1",1,0,11792
"11793",1,52,"06","03","2017","08","1",1,0,11793
"11794",1,59,"06","03","2017","09","1",1,0,11794
"11795",1,68,"06","03","2017","10","1",1,0,11795
"11796",1,78,"06","03","2017","11","1",1,0,11796
"11797",1,80,"06","03","2017","12","1",1,0,11797
"11798",1,76,"06","03","2017","13","1",1,0,11798
"11799",1,84,"06","03","2017","14","1",1,0,11799
"11800",1,83,"06","03","2017","15","1",1,0,11800
"11801",1,75,"06","03","2017","16","1",1,0,11801
"11802",1,78,"06","03","2017","17","1",1,0,11802
"11803",1,82,"06","03","2017","18","1",1,0,11803
"11804",1,90,"06","03","2017","19","1",1,0,11804
"11805",1,87,"06","03","2017","20","1",1,0,11805
